,group,names,scores,logfoldchanges,pvals,pvals_adj
2022,COVID,CNP,3.2226472,0.71704745,0.0014334972239377736,0.0263193047609662
2023,COVID,PRKAA1,3.2219975,1.2831777,0.0015105264020618897,0.027540650455440734
2024,COVID,AC139887.2,3.2219758,1.4278181,0.0015317886931204212,0.027862883436283365
2025,COVID,MAP2K6,3.2201893,0.7741662,0.0014631953527198848,0.02678251171359651
2026,COVID,ATE1,3.2192943,1.304636,0.0015033276333020686,0.027441620090024908
2027,COVID,CEP68,3.2181118,1.1258796,0.0015091725035255893,0.02752673919508068
2028,COVID,WSB2,3.2163153,1.4247609,0.0015429945306254392,0.02804481358355656
2029,COVID,MARF1,3.2138498,1.684595,0.0015756763937911705,0.028579305241739718
2030,COVID,AVEN,3.212129,1.1467549,0.0015459023461941758,0.028086706277343793
2031,COVID,RAB31,3.2108123,1.2429589,0.0015497133064148849,0.02814496868071384
2032,COVID,DRAP1,3.210367,0.5570967,0.0014610262089418213,0.02675331954298184
2033,COVID,CLPTM1L,3.208884,0.85271734,0.0015304435213721373,0.027849289452968613
2034,COVID,TTC14,3.2088609,0.67634463,0.0015022572741753505,0.027432831383843406
2035,COVID,EVI5,3.2079475,1.4121574,0.0015776364229900602,0.028596348299054074
2036,COVID,RC3H2,3.206927,1.1501604,0.0015760826714328812,0.028579305241739718
2037,COVID,HLA-C,3.20692,0.32904977,0.001443028779829908,0.02645495973223
2038,COVID,STX16,3.206518,0.9225918,0.0015517859627382192,0.02817125833935876
2039,COVID,LRCH1,3.2062392,1.8482181,0.001599753736355172,0.02896343880853841
2040,COVID,GSTK1,3.2047365,0.60235935,0.001499039732588155,0.027395553904624014
2041,COVID,TCF4-AS2,3.2014031,2.4632335,0.0016719040057862474,0.030094272104152456
2042,COVID,PTGES3,3.1998038,0.54806185,0.0015142726063534881,0.027576573531810356
2043,COVID,PTTG1,3.1987185,1.6460567,0.0016221243637740063,0.02934564713089255
2044,COVID,YPEL2,3.1968212,1.9119178,0.0016583759881543233,0.0298854108441706
2045,COVID,AC026369.3,3.1963928,3.7378364,0.0017171363414755472,0.030765799742806497
2046,COVID,AC007388.1,3.1961703,3.5993695,0.0017228562615469163,0.030856415258708785
2047,COVID,ZBTB20,3.1953976,1.0875996,0.0016322798836596922,0.02951790609487698
2048,COVID,PPP1R7,3.194693,0.8630877,0.0016068136351006952,0.029079955857626568
2049,COVID,SLC8B1,3.1941073,1.4871441,0.0016615459106367528,0.029930956960983173
2050,COVID,SMIM7,3.1925745,0.76457965,0.001597032158109873,0.02892540670816109
2051,COVID,SENP5,3.1919236,1.2884122,0.0016492238200239713,0.029734327031797163
2052,COVID,MAN2B1,3.1899261,0.95696574,0.001639810414394848,0.02964257987744261
2053,COVID,UBE2J1,3.1892588,0.4490709,0.001552370345121371,0.02817125833935876
2054,COVID,GAB3,3.1886985,1.2028923,0.0016769794495986022,0.030162320725907833
2055,COVID,USP14,3.1861122,0.8682864,0.0016407127462923536,0.029647386568379754
2056,COVID,CLN5,3.1850317,1.0475177,0.0016654245239862856,0.02998922923284775
2057,COVID,C15orf61,3.1849687,0.9753452,0.0016476138849306518,0.02972596638869461
2058,COVID,ZNF121,3.1835432,1.9373157,0.0017470941820129588,0.03120653196890018
2059,COVID,AKR1A1,3.1810517,0.6794481,0.0016464047398342375,0.02972596638869461
2060,COVID,MXRA7,3.1810026,1.5107687,0.0017346986209938234,0.031032719109207477
2061,COVID,SURF6,3.180819,1.2067327,0.001707036542886869,0.030631968533837404
2062,COVID,GM2A,3.180596,1.1857104,0.001701249275485417,0.030539882947673475
2063,COVID,LYRM2,3.1794949,1.1664575,0.0017138331660691009,0.030718431784595226
2064,COVID,LDHA,3.1794477,0.6125451,0.0016437882155453103,0.029691442509873104
2065,COVID,SPIB,3.1787353,0.4229624,0.001593745417970089,0.028877104842753257
2066,COVID,DYNC1LI2,3.1757488,1.0326557,0.0017092868267168427,0.030660538134685177
2067,COVID,CFAP298,3.174485,1.1566361,0.0017708212719287273,0.031594001582354585
2068,COVID,TCTA,3.1737874,1.2366012,0.0017455616352092338,0.031203086421560607
2069,COVID,RAN,3.1708643,0.5155428,0.0016744548198169733,0.03012854512412278
2070,COVID,CPSF6,3.1700227,0.8121014,0.0017255451862135077,0.030892696754254437
2071,COVID,DLG4,3.1696374,2.9063802,0.0018452643335758953,0.032659496092439025
2072,COVID,NFKB1,3.1687243,0.95603234,0.0017681522625230435,0.03155846934765267
2073,COVID,GPSM2,3.1660602,1.9620241,0.0018409202829907355,0.03261979097103097
2074,COVID,RBAK,3.1658194,1.893132,0.0018467148444366985,0.0326714130175109
2075,COVID,AEBP2,3.1643586,1.3973066,0.001825553044658142,0.03240913225318402
2076,COVID,CPED1,3.1636908,1.2059973,0.0018143807077410572,0.03227228365384093
2077,COVID,HSD17B4,3.162877,0.9048564,0.0017895439034031936,0.03189139755016617
2078,COVID,DUSP2,3.1627626,1.9147052,0.0018545366648515407,0.03277379969478155
2079,COVID,B9D2,3.1617987,1.528828,0.0018473403290426692,0.0326714130175109
2080,COVID,CXorf56,3.1616693,1.7729906,0.0018630444022196507,0.032911664934774446
2081,COVID,NPEPPS,3.158957,0.92434657,0.0018165913149295423,0.03228694765916741
2082,COVID,DHX30,3.1587987,1.0481226,0.0018165624065420041,0.03228694765916741
2083,COVID,MBOAT1,3.1584797,2.0274403,0.0018899305933829686,0.03327306378010288
2084,COVID,TEN1,3.1584508,1.6541793,0.001889840325276776,0.03327306378010288
2085,COVID,GUF1,3.1578026,1.5327342,0.0018743933516837995,0.03306199920289213
2086,COVID,PAIP1,3.15494,0.6791114,0.0017907694303649455,0.0319010337071207
2087,COVID,HTATSF1,3.1547806,0.9736859,0.0018235051639835457,0.03239746932075114
2088,COVID,TMEM70,3.1540928,0.9005996,0.0018242877099449955,0.03239901589023167
2089,COVID,CENPB,3.153635,1.3910438,0.0018963168716289122,0.033347687862575026
2090,COVID,CHMP2B,3.1535487,0.98940665,0.0018433542855497416,0.0326505003946955
2091,COVID,EP300,3.152554,0.8197396,0.0018379353398539997,0.03257929218864487
2092,COVID,UPF3A,3.1518164,0.76966,0.0018272323155380486,0.03242658673791408
2093,COVID,FERMT3,3.1516252,0.5579718,0.0017872231934230828,0.0318622293311982
2094,COVID,MCTP1,3.1513999,1.4966599,0.001895508685973485,0.033346063681038075
2095,COVID,PGRMC1,3.1488862,1.3155562,0.001908091174446169,0.03350415351315505
2096,COVID,EIF2B1,3.1486516,1.0165013,0.0018909782357502624,0.033278930915825546
2097,COVID,TFDP2,3.1462793,0.97012264,0.0018858039994807695,0.033225527046827595
2098,COVID,MBD2,3.1447337,0.8108007,0.0018821374369939051,0.03318602966121274
2099,COVID,MED10,3.1446307,0.717232,0.0018669986366455953,0.03296901610670903
2100,COVID,AL445472.1,3.1427326,2.143387,0.0020150010595636823,0.03506417981274358
2101,COVID,POM121C,3.1426446,1.2938782,0.0019351616795922665,0.03389006454215269
2102,COVID,HRH2,3.1415808,1.0909886,0.0019348320994147055,0.03389006454215269
2103,COVID,ABHD17A,3.1409972,0.7392075,0.0018848861334512823,0.03322192040888934
2104,COVID,UBE2D2,3.140424,0.47756234,0.0018338831731308674,0.03251983773777249
2105,COVID,UBE2E2,3.1365669,0.7162487,0.0019072744140957991,0.03350244016072349
2106,COVID,RNF115,3.1348782,0.80777025,0.0019432561836955071,0.0340190327175015
2107,COVID,ZNF219,3.1339064,2.9635475,0.002088387483083023,0.03621944992998494
2108,COVID,LINC02001,3.1336465,1.7119933,0.002053022477007315,0.03567250991007413
2109,COVID,EPHB1,3.1335578,0.8547788,0.0019583480723052867,0.034252136387109035
2110,COVID,RSRC1,3.1316893,0.8575035,0.0019704197926598936,0.03441696123782095
2111,COVID,REPS1,3.1298819,1.1666236,0.0020136794698131497,0.035054972859636484
2112,COVID,CEP83,3.129791,2.4753344,0.0020984867319032373,0.03634048547173993
2113,COVID,CLTC,3.1294136,0.72151625,0.0019695568028142226,0.034414791486233214
2114,COVID,CRYBG1,3.128611,2.503224,0.002111659276394051,0.03654143229254846
2115,COVID,PSMB6,3.128501,0.5620081,0.0019309733348504923,0.03384216020717658
2116,COVID,C8orf82,3.1283846,1.2116938,0.0020311074170181135,0.03531806939692863
2117,COVID,RASA4,3.1281297,1.0549606,0.0020119529971885587,0.035050418257678316
2118,COVID,IMPA2,3.1281002,0.94937974,0.00198936299164604,0.03472180052560477
2119,COVID,POLE4,3.1265707,0.6956398,0.001958777505908863,0.034252136387109035
2120,COVID,RAC1,3.1257658,0.4312411,0.001911843855467471,0.03355739795143055
2121,COVID,STX2,3.1238484,1.6733578,0.002090128776595328,0.036236158886831696
2122,COVID,NAP1L4,3.1224365,0.8164138,0.0020137194610249706,0.035054972859636484
2123,COVID,PHACTR2,3.1216915,1.2396666,0.0020822216192131282,0.03612596346719716
2124,COVID,LARP7,3.1213741,0.6652765,0.0020041876534899325,0.03495435329471172
2125,COVID,MZT2A,3.1205626,0.704881,0.0020092662378545295,0.03501670722941093
2126,COVID,OTUD6B,3.118052,1.3408325,0.0021293939980896407,0.0367936535634302
2127,COVID,MUC20-OT1,3.1165545,1.1208149,0.0021276177512367734,0.036776603088539465
2128,COVID,AL022328.3,3.1153476,2.2745092,0.0022024676861575067,0.03783176795426301
2129,COVID,MPP5,3.1152034,2.2845054,0.002197881032558508,0.037794791443597466
2130,COVID,GSK3B,3.1124902,1.193439,0.002144235350824415,0.03700891425817138
2131,COVID,ALKBH5,3.1122308,0.88825774,0.002091825949632037,0.0362520907878195
2132,COVID,ANKRD10,3.1111321,0.75889987,0.0020795425905371003,0.036119840431610845
2133,COVID,THUMPD1,3.1111245,0.8983711,0.0021209990826506577,0.03668942490389834
2134,COVID,ABRAXAS2,3.1081407,1.68925,0.002221700964224434,0.03810593435840612
2135,COVID,OSBPL11,3.1078634,1.0708535,0.0021540632705685926,0.037164771628210115
2136,COVID,HM13,3.1078234,0.61377186,0.0020813015308453536,0.036123453991393425
2137,COVID,RNASEH1,3.107648,1.0388672,0.0021381697381779663,0.03691790180996382
2138,COVID,AC104986.2,3.1075108,3.5090792,0.0022921297105057874,0.03918406254466114
2139,COVID,KPNA3,3.1063335,1.2564961,0.0021897577485262554,0.03766900847760232
2140,COVID,LINC01724,3.1061244,1.2819558,0.002200673977378575,0.03781490098200056
2141,COVID,TGS1,3.105586,1.1202159,0.002176085657361495,0.03751694088176458
2142,COVID,GMPR,3.10476,2.163841,0.0022159888729311934,0.03802196156781831
2143,COVID,MARCKSL1,3.1045005,0.78409195,0.002134289405213587,0.03686456716813857
2144,COVID,HELB,3.1043718,1.550864,0.002208071745318727,0.037900078918175234
2145,COVID,RYR3,3.103033,3.8597755,0.0023296436044436025,0.03972332271939999
2146,COVID,PRPF31,3.10028,0.96658474,0.002188577480637267,0.03766261298781177
2147,COVID,KCMF1,3.099869,0.9176913,0.002180171462012701,0.03756272962647034
2148,COVID,EFCAB14,3.0980492,0.7892944,0.0021853989280915752,0.0376218121456829
2149,COVID,CCDC183,3.0977247,1.1597466,0.002240774590259721,0.03840479893769641
2150,COVID,ARHGDIA,3.0952015,0.561276,0.002158449828559436,0.037226666721071
2151,COVID,TM2D1,3.0942664,0.6924119,0.0021846186784886647,0.0376218121456829
2152,COVID,MRPL22,3.094078,1.0136184,0.00223533708637496,0.03832570586370671
2153,COVID,PCNT,3.0927463,1.1384971,0.0022842452565454735,0.039077958513005634
2154,COVID,TSPAN13,3.0926633,0.4090953,0.0021244463669838312,0.0367354155751948
2155,COVID,PPIH,3.0923686,1.0976138,0.002263036676454687,0.038757831079398945
2156,COVID,GNL3L,3.091956,1.5628868,0.0023270538366754324,0.03970823294054518
2157,COVID,DDX49,3.0911531,1.210961,0.0022775400859458158,0.03897756332244669
2158,COVID,SMIM15,3.089985,0.9032484,0.002260776302743505,0.03873335906105312
2159,COVID,IL18R1,3.0890772,0.9059467,0.0022741064769568674,0.03893310405092198
2160,COVID,PARP2,3.0887728,2.1717255,0.002357195453320431,0.040090395398860515
2161,COVID,MAPK9,3.0879986,1.2817326,0.0023117839691909887,0.03947659252961621
2162,COVID,PCED1A,3.0859518,1.480941,0.002349171478547507,0.03999773543737466
2163,COVID,GCSH,3.08489,1.1133159,0.0023294874774129914,0.03972332271939999
2164,COVID,CNPY3,3.084528,0.42670757,0.0022000783829069677,0.03781490098200056
2165,COVID,PHF20,3.0839126,0.80663615,0.002287344225197458,0.03911660917276005
2166,COVID,TSEN54,3.083223,1.0607904,0.0023210756824550947,0.03962073638383588
2167,COVID,ZBTB8OS,3.0813715,0.77569306,0.0023027044257508482,0.039350397274093
2168,COVID,MRPS30,3.0795128,1.1773922,0.0023561260490773347,0.04008684290365908
2169,COVID,TTC7A,3.0785968,0.9536982,0.002346696427247778,0.03997020342483016
2170,COVID,REPIN1,3.0781453,0.6285575,0.002305162973365068,0.03937796551200526
2171,COVID,FAM117B,3.0778635,1.4910662,0.002398292357734944,0.04072987648294737
2172,COVID,TRIT1,3.077148,1.0498646,0.002400892753379688,0.0407463664931618
2173,COVID,GPX7,3.0767667,0.8808869,0.002354146535982533,0.040067797673441846
2174,COVID,AL080276.2,3.0763876,2.748105,0.0025079899218689483,0.04228281444115197
2175,COVID,EFL1,3.076308,3.5977237,0.0025255528757853253,0.04245772470789737
2176,COVID,PML,3.0749025,1.3233774,0.002420148270736663,0.04104120387477128
2177,COVID,DMAC2,3.07417,1.6224229,0.002470003620089875,0.0417953681940671
2178,COVID,SMIM27,3.0726795,1.4592997,0.002474813362993072,0.04184635415668576
2179,COVID,NARF,3.0719123,1.021625,0.002417665430761123,0.04101403001696145
2180,COVID,MIR29B2CHG,3.0716872,2.372072,0.002540096282970226,0.04267141912942121
2181,COVID,USP5,3.0712428,1.282619,0.0024583053211710486,0.0416276608802007
2182,COVID,THUMPD3,3.0707636,1.3219459,0.0024504850514204105,0.04151032568558851
2183,COVID,TBL1XR1,3.0704906,0.63404244,0.0023643649593693772,0.04019765593695732
2184,COVID,PRH1,3.068778,1.1119534,0.002484452364173021,0.04198646452835489
2185,COVID,SENP1,3.0680773,2.3078787,0.002550929465182627,0.04279168102487126
2186,COVID,TAPT1,3.0671966,1.4930522,0.002508403552676873,0.04228281444115197
2187,COVID,AAK1,3.0670404,1.3940347,0.002484902170373399,0.04198646452835489
2188,COVID,RFC3,3.0666363,1.9796243,0.0025087948461992114,0.04228281444115197
2189,COVID,SUSD6,3.0663733,1.2230216,0.002473981438067574,0.04184635415668576
2190,COVID,ARID5A,3.0660853,0.83033687,0.0024234852562551876,0.041082837400797545
2191,COVID,DAZAP2,3.0658262,0.46447593,0.0023340072262530284,0.03976861471388847
2192,COVID,CARM1,3.0653095,1.4520291,0.002513406238789846,0.04233945689611763
2193,COVID,JAK2,3.0652688,1.0040618,0.0024633311542114765,0.04169760846213206
2194,COVID,MSH3,3.0637393,1.1893374,0.002499391402324233,0.04220067020147592
2195,COVID,ZNF84,3.063739,1.7031716,0.0025618003218878774,0.04292766409885787
2196,COVID,AFG3L2,3.0631564,1.1514987,0.002491669542658145,0.04208554531370089
2197,COVID,NUFIP1,3.0621977,1.7417716,0.002549362211948196,0.04278079585064653
2198,COVID,AP002387.2,3.061877,2.5358608,0.0026131832654255832,0.04360047608760221
2199,COVID,ZNF675,3.0618532,1.9263766,0.0025759574990158437,0.04310287504818752
2200,COVID,KLHL15,3.0617192,1.848555,0.0025632957546771924,0.04293727775472216
2201,COVID,RCAN3,3.0616744,1.0913892,0.0025139734195144545,0.04233945689611763
2202,COVID,HACD2,3.061309,1.4355989,0.0025599427722200322,0.042927420482756655
2203,COVID,TIMM23B,3.0595622,1.3633008,0.002544253451052507,0.04271045144642523
2204,COVID,TMEM263,3.0594769,1.1557295,0.002523092810679173,0.04243502365920853
2205,COVID,CFL2,3.0574422,1.8003085,0.0025965851975024183,0.04340857631322611
2206,COVID,ZFP91,3.056315,1.1039598,0.0025615400558332215,0.04292766409885787
2207,COVID,DNAJB12,3.054995,0.94275707,0.002523291592306535,0.04243502365920853
2208,COVID,NUDT4,3.054606,1.0182315,0.002541284133881767,0.0426759841718631
2209,COVID,CXCL8,3.053885,2.1038523,0.0026492000860696154,0.04416976979580063
2210,COVID,KDM1B,3.0517097,1.478312,0.0026240686033102132,0.04376642027089258
2211,COVID,POLR1C,3.0513122,1.4305027,0.0025956181599671997,0.04340857631322611
2212,COVID,CHD1L,3.050571,0.9206405,0.0025754944621562545,0.04310287504818752
2213,COVID,PEPD,3.0503879,1.1281672,0.0025988354421188436,0.04340857631322611
2214,COVID,ITPA,3.0491302,0.7962717,0.0025670362491894867,0.04298447758168334
2215,COVID,NEDD4L,3.048291,3.3567653,0.0027528618041019167,0.04552163773137216
2216,COVID,PDIA4,3.0476284,0.56180793,0.0025152935343835717,0.04234638019722599
2217,COVID,AC025181.2,3.046609,2.674928,0.0027552505035808106,0.0455305390063173
2218,COVID,TMEM107,3.0465562,0.9759987,0.0026076839698296085,0.04353991041238082
2219,COVID,CDC37L1,3.0449688,1.8322694,0.002696188148332984,0.044808857902941035
2220,COVID,AC095055.1,3.044207,3.643934,0.002794369577627273,0.04611155239255717
2221,COVID,NIP7,3.043832,1.1530917,0.0026525340890452553,0.04420953416961867
2222,COVID,KLHL42,3.0437145,1.7981755,0.002705466275184489,0.044882991796009346
2223,COVID,CBLL1,3.0423753,1.5460656,0.0027000808613196472,0.044841556807028324
2224,COVID,PTGER4,3.0423205,1.8321562,0.002723541503198921,0.045086516483659744
2225,COVID,UBB,3.0411174,0.3617939,0.002502702329954833,0.04224126280384635
2226,COVID,CAPN7,3.0406728,1.5810984,0.0027155669969207014,0.045005330709379295
2227,COVID,GMFB,3.0394661,1.031946,0.0026743180237096182,0.044524814444778
2228,COVID,HADH,3.0391104,1.038221,0.002681887557190978,0.04461894641578018
2229,COVID,PLXNA4,3.0362248,1.0246631,0.002702438248745703,0.0448487293835304
2230,COVID,ZNF805,3.0342326,26.330908,0.0029088921200247754,0.047747649936305196
2231,COVID,PEA15,3.0342157,0.83992803,0.002667439008501888,0.04444205249358082
2232,COVID,SSR2,3.034209,0.46871743,0.0025988862986773918,0.04340857631322611
2233,COVID,PPM1K,3.0328944,0.4855765,0.0026105125209091016,0.04357152105841261
2234,COVID,KLHDC4,3.0298705,1.0186983,0.0027537346541088516,0.04552163773137216
2235,COVID,GSPT1,3.0297298,0.90888244,0.002739871050944178,0.045324628209227134
2236,COVID,PARVB,3.0294752,0.66514456,0.0027018424036906867,0.0448487293835304
2237,COVID,RAP1B,3.0253034,0.58812994,0.0027174184621964626,0.04501714852167853
2238,COVID,OXCT1,3.0242057,1.6540277,0.002884201972334998,0.04738424620595764
2239,COVID,NDUFS6,3.0236785,0.47218543,0.0026694079955380296,0.044458956762296595
2240,COVID,AC015982.1,3.0234163,2.413268,0.0029392282402461653,0.04821162265620682
2241,COVID,PIN1,3.0212255,0.59382886,0.002737434595360454,0.04530040965906621
2242,COVID,PMS2,3.019869,1.3935639,0.0028768927890252933,0.04732244833472961
2243,COVID,TTC1,3.0164254,0.8707859,0.0028456518711904165,0.04685819963504219
2244,COVID,JAK3,3.0148392,1.2327958,0.0029037801377419037,0.047680540689661204
2245,COVID,DESI2,3.0143335,1.2028446,0.0029240055578779863,0.04797882173588873
2246,COVID,TRAPPC9,3.0134757,1.5577097,0.0029608619004718303,0.04849816834443732
2247,COVID,FBXW11,3.0126896,0.86105543,0.0028758972245521847,0.04732244833472961
2248,COVID,ZFHX3,3.0122929,1.7728283,0.0029797018595118315,0.04875533242834533
2249,COVID,METTL8,3.0117702,1.1664352,0.0029519940381714346,0.04836992271339364
2250,COVID,H2AFV,3.0117192,0.44649938,0.0027704657513904717,0.045733301404243
2251,COVID,MYCL,3.0113335,0.7449195,0.002878263779997056,0.04732828800825374
2252,COVID,AC008735.2,3.010995,26.543892,0.003125143330645975,0.050549193373198645
2253,COVID,DUSP1,3.006761,0.74537426,0.0029469514434394425,0.04831263555306035
2254,COVID,MYL12B,3.006592,0.3766919,0.002811680811220748,0.046347961397702524
2255,COVID,EIF2B5,3.005813,1.3008072,0.0030049701585989517,0.04909980002391216
2256,COVID,CBX8,3.004987,2.671582,0.003106654696590519,0.05037257305463722
2257,COVID,WDR44,3.0037384,1.6151999,0.0030662360343900194,0.0498920351253507
2258,COVID,ATXN1,3.0021064,1.5703121,0.0030464133942565965,0.04967242616662558
2259,COVID,GOLT1B,3.0018258,1.145439,0.0030322133571256027,0.049510209263350535
2260,COVID,RAP1A,3.0013194,0.68433005,0.0029474607213162782,0.04831263555306035
2261,COVID,RABGAP1,2.9999309,1.3164918,0.003079077740816025,0.05006371611435493
2262,COVID,TAF1,2.998934,1.1789008,0.0030663081007186815,0.0498920351253507
2263,COVID,SFXN1,2.997954,1.6859179,0.003128522299941368,0.05058628351977393
2264,COVID,TRPS1,2.9963555,1.2759302,0.0030917347838828905,0.05018305685449497
2265,COVID,RUBCNL,2.9944367,0.9170792,0.003116071608624963,0.050468037119727346
2266,COVID,PGGHG,2.9940052,1.8511814,0.0031924170517037298,0.05145866987424448
2267,COVID,TTC17,2.9924936,0.71924984,0.0030440364721633986,0.04966843958643074
2268,COVID,APOO,2.9924526,2.6260798,0.003244085239260749,0.052003601784488214
2269,COVID,ACSL4,2.9908273,1.0106146,0.003119175687382787,0.050470191115331624
2270,COVID,CIITA,2.990151,0.8380586,0.0031162882785236005,0.050468037119727346
2271,COVID,FMN1,2.9899974,1.9329048,0.003214992592211317,0.051750938118718726
2272,COVID,DTNBP1,2.9873273,0.78240734,0.0031094231717415538,0.050399919635493576
2273,COVID,GLG1,2.986245,0.6756853,0.0031019836540747137,0.05031434768155169
2274,COVID,EXD2,2.986133,1.7689598,0.0032565506077070747,0.05214958869351198
2275,COVID,CAPG,2.9859564,0.45674294,0.003035018111785234,0.04953864180777972
2276,COVID,ATP2B4,2.9853542,0.92103827,0.003177013105255736,0.05126358797895157
2277,COVID,AC005224.3,2.9845657,1.127701,0.0032378708681850394,0.05197464156105685
2278,COVID,ST3GAL4,2.984004,0.7957565,0.0031414024626431293,0.05074381010650852
2279,COVID,ZNF37A,2.9838986,1.1265341,0.0032173760641851963,0.05177141505146915
2280,COVID,VRK2,2.9832542,1.1582844,0.003188613602525125,0.05141515266875404
2281,COVID,FHIT,2.982955,1.4781628,0.0032246763412643884,0.0518530627136556
2282,COVID,ZMAT1,2.9828463,1.2384801,0.0032397877532735417,0.05197464156105685
2283,COVID,C6orf62,2.9820664,0.62031037,0.0031187429875259736,0.050470191115331624
2284,COVID,ELL,2.980049,1.0474923,0.0032417231743592217,0.051983625595301196
2285,COVID,NCAPD3,2.9795396,1.9477088,0.0033474910691624836,0.05340394656365245
2286,COVID,LTK,2.9791303,0.9970894,0.003245786518873121,0.05201297529934141
2287,COVID,NOL8,2.978862,0.9548641,0.003239712975402205,0.05197464156105685
2288,COVID,MTMR1,2.9752362,1.0477508,0.0033032764134219503,0.05277086023417288
2289,COVID,COL4A3BP,2.9749954,0.9653307,0.00327812870927524,0.052441053500301434
2290,COVID,PNRC2,2.9735682,0.69065934,0.0032234357078815977,0.05185101140053742
2291,COVID,HARS,2.9728394,0.98649096,0.0032991049110849707,0.05274039230541602
2292,COVID,POLR3F,2.9727674,1.5473609,0.003362356025628256,0.053577780517867546
2293,COVID,DYNLRB1,2.9726307,0.5700285,0.0031970671144438386,0.051497985635979175
2294,COVID,CD37,2.971308,0.35790074,0.0031429711648308226,0.05074945190380556
2295,COVID,CD36,2.9710906,0.5701243,0.0032359206959999124,0.05197464156105685
2296,COVID,SIRT1,2.9700387,1.3754938,0.003385403231891301,0.05387961194206504
2297,COVID,GSK3A,2.9688926,0.96860385,0.0033422099740487137,0.05333796143579488
2298,COVID,APPL2,2.9683006,1.9441634,0.0034488426669793877,0.05477698152013903
2299,COVID,TRPM2,2.9678476,1.2213511,0.003391896122242417,0.05393324868281765
2300,COVID,DNAJC24,2.9673438,1.5751336,0.0034199135338568456,0.054336034127280795
2301,COVID,ARMCX6,2.967262,0.85823673,0.0033377000734023565,0.05328424270711973
2302,COVID,RIF1,2.9668272,1.0141914,0.0033677758040401465,0.05363571557449784
2303,COVID,ZNF267,2.9667327,1.2798747,0.0033934044283302966,0.05393324868281765
2304,COVID,UBR4,2.966542,1.1360081,0.003391207519594059,0.05393324868281765
2305,COVID,CSNK2B,2.9659522,0.5796411,0.0032758811431459244,0.05242310105541386
2306,COVID,RBM43,2.9657974,2.0906353,0.003472661977968624,0.05506143144373397
2307,COVID,SNHG25,2.9648983,1.0816967,0.0033618641856161817,0.053577780517867546
2308,COVID,ZBTB40,2.9644923,1.8793628,0.003494767010803273,0.05530488346764391
2309,COVID,SIK1B,2.9641922,2.9915004,0.0035564998530850135,0.05610370203828202
2310,COVID,SLC38A5,2.9631271,2.090611,0.003495139466957403,0.05530488346764391
2311,COVID,SIAH1,2.9621801,1.3898311,0.0034575933564037213,0.054859853172585474
2312,COVID,ERP29,2.9612432,0.32117122,0.00323440744056251,0.05197365857577232
2313,COVID,SCAF8,2.9593883,1.2282588,0.0034894153186412276,0.05525184337307374
2314,COVID,HELLS,2.9583406,1.299564,0.003513416690232624,0.055556348641478806
2315,COVID,VAMP3,2.9580312,1.1216273,0.003476679934748035,0.05510638247033088
2316,COVID,ICOSLG,2.95614,1.7544999,0.0035747224973364695,0.05635359486156416
2317,COVID,IRAK1,2.9558806,0.9116203,0.0034806887720586427,0.05515115842094552
2318,COVID,SLC25A33,2.95587,1.307873,0.0035115315924824603,0.05554539480618096
2319,COVID,HDGFL2,2.9554687,1.0380063,0.003518651217574212,0.055620240352723824
2320,COVID,MSN,2.9534278,0.7125584,0.003455206504598797,0.054840660923417495
2321,COVID,RPAP2,2.9508314,1.1329588,0.003554595061012204,0.05609324401158283
2322,COVID,TCF12,2.95015,1.2030936,0.0035576664910931884,0.05610370203828202
2323,COVID,HLTF,2.9501052,1.0102516,0.0035476680410914804,0.05602188746651035
2324,COVID,ATP10A,2.9493747,1.2655269,0.0036002135330831216,0.05664044148096729
2325,COVID,DNAJA2,2.9486423,0.9096347,0.0035430352739804537,0.05596770267992725
2326,COVID,AC022167.3,2.9474528,3.7552774,0.003769713984080011,0.05888945547766037
2327,COVID,JDP2,2.9467182,2.0176697,0.0036796586315922097,0.05773432727992303
2328,COVID,KCNAB1,2.9449556,2.9119198,0.0037777059697653246,0.05899452058181289
2329,COVID,JARID2,2.9443727,0.84752834,0.0035795654186328305,0.056410850968062164
2330,COVID,CTBS,2.9440987,0.8707188,0.003599017548982268,0.05664044148096729
2331,COVID,PELI1,2.9428577,2.0480673,0.0037349079987156948,0.05836529829324788
2332,COVID,SNU13,2.9415514,0.4597204,0.0034866035263029053,0.05522609271312293
2333,COVID,ZNF736,2.9408684,1.3646765,0.003700052294722021,0.058027651702576837
2334,COVID,WAPL,2.9407694,0.7635164,0.0035842195604152264,0.05646509435319003
2335,COVID,RFTN1,2.9399517,1.0344026,0.003644322388318729,0.057257036808579985
2336,COVID,KCTD19,2.9398074,1.5984741,0.0037331532191906946,0.058357452873415885
2337,COVID,ERG28,2.9390426,1.200629,0.0037326373590645637,0.058357452873415885
2338,COVID,ZNF711,2.9383924,2.3379967,0.0038113441437793226,0.05944012574282423
2339,COVID,KLHL5,2.9379966,1.5218941,0.003707546931178182,0.05807409759314204
2340,COVID,MED27,2.9379323,1.2128499,0.0037142512759431256,0.05814001392423876
2341,COVID,DENND4A,2.9372983,1.9421158,0.0038098690566050935,0.059437019468483475
2342,COVID,DECR2,2.937093,2.4135382,0.0038294959569498176,0.05966329085570245
2343,COVID,NUTF2,2.936869,0.71965307,0.00363134220850833,0.05709161169124267
2344,COVID,THRAP3,2.935953,0.5857602,0.003602199721644883,0.05665255632447847
