,group,names,scores,logfoldchanges,pvals,pvals_adj
5040,COVID,LINC01465,1.0,22.426735,0.31792115912798696,0.9974596126063493
5041,COVID,ATP5J2P4,1.0,21.623665,0.31792115912798696,0.9974596126063493
5042,COVID,TTC21B-AS1,1.0,21.819902,0.31792115912798696,0.9974596126063493
5043,COVID,AC009093.3,1.0,21.511278,0.31792115912798696,0.9974596126063493
5044,COVID,LINC01310,1.0,21.716679,0.31792115912798696,0.9974596126063493
5045,COVID,CASC4P1,1.0,21.741537,0.31792115912798696,0.9974596126063493
5046,COVID,TRGC1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5047,COVID,IFITM8P,1.0,21.86629,0.31792115912798696,0.9974596126063493
5048,COVID,AC007163.2,1.0,21.756102,0.31792115912798696,0.9974596126063493
5049,COVID,ASIC2,1.0,21.851358,0.3179211591279869,0.9974596126063493
5050,COVID,AC092506.1,1.0,21.893185,0.3179211591279869,0.9974596126063493
5051,COVID,AC006445.1,1.0,21.697037,0.31792115912798696,0.9974596126063493
5052,COVID,TSPAN10,1.0,21.515884,0.31792115912798696,0.9974596126063493
5053,COVID,GALR1,1.0,21.739456,0.31792115912798696,0.9974596126063493
5054,COVID,AC016205.1,1.0,22.481293,0.31792115912798696,0.9974596126063493
5055,COVID,C3,1.0,22.389093,0.31792115912798696,0.9974596126063493
5056,COVID,AC008759.3,1.0,22.605663,0.31792115912798696,0.9974596126063493
5057,COVID,SELP,1.0,21.359922,0.31792115912798696,0.9974596126063493
5058,COVID,FBXO36,1.0,21.787416,0.31792115912798696,0.9974596126063493
5059,COVID,AC061992.1,1.0,21.769905,0.31792115912798696,0.9974596126063493
5060,COVID,AC092437.1,1.0,21.739456,0.31792115912798696,0.9974596126063493
5061,COVID,AP004242.1,1.0,21.888311,0.31792115912798696,0.9974596126063493
5062,COVID,CDKN2B-AS1,1.0,22.389093,0.31792115912798696,0.9974596126063493
5063,COVID,C1orf189,1.0,21.739456,0.31792115912798696,0.9974596126063493
5064,COVID,RPL3P7,1.0,21.739456,0.31792115912798696,0.9974596126063493
5065,COVID,PAX3,1.0,21.756935,0.31792115912798696,0.9974596126063493
5066,COVID,KIF24,1.0,21.511278,0.31792115912798696,0.9974596126063493
5067,COVID,RPL21P5,1.0,21.741537,0.31792115912798696,0.9974596126063493
5068,COVID,SLC5A4,1.0,21.81434,0.31792115912798696,0.9974596126063493
5069,COVID,RBMX2P3,1.0,22.393589,0.31792115912798696,0.9974596126063493
5070,COVID,RNA5SP383,1.0,22.32924,0.31792115912798696,0.9974596126063493
5071,COVID,CLC,1.0,21.804838,0.31792115912798696,0.9974596126063493
5072,COVID,AC007014.2,1.0,21.770462,0.31792115912798696,0.9974596126063493
5073,COVID,AC004253.1,1.0,21.739456,0.31792115912798696,0.9974596126063493
5074,COVID,PCSK6,1.0,22.548496,0.31792115912798696,0.9974596126063493
5075,COVID,AC069307.1,1.0,21.756102,0.31792115912798696,0.9974596126063493
5076,COVID,AC010522.1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5077,COVID,PTPRR,1.0,21.741537,0.31792115912798696,0.9974596126063493
5078,COVID,UNC5B,1.0,22.589703,0.31792115912798696,0.9974596126063493
5079,COVID,AC092431.1,1.0,21.359922,0.31792115912798696,0.9974596126063493
5080,COVID,AC044810.3,1.0,22.380613,0.3179211591279869,0.9974596126063493
5081,COVID,SERPINE3,1.0,21.778574,0.31792115912798696,0.9974596126063493
5082,COVID,SLC6A13,1.0,22.375307,0.31792115912798696,0.9974596126063493
5083,COVID,AL121574.1,1.0,21.511278,0.31792115912798696,0.9974596126063493
5084,COVID,AL450326.2,1.0,21.670712,0.31792115912798696,0.9974596126063493
5085,COVID,CDH19,1.0,22.423645,0.31792115912798696,0.9974596126063493
5086,COVID,MEP1B,1.0,21.770462,0.31792115912798696,0.9974596126063493
5087,COVID,AC103876.1,1.0,21.793163,0.31792115912798696,0.9974596126063493
5088,COVID,UPF3AP3,1.0,22.464273,0.31792115912798696,0.9974596126063493
5089,COVID,SLC16A13,1.0,21.799585,0.31792115912798696,0.9974596126063493
5090,COVID,MBOAT4,1.0,21.82823,0.31792115912798696,0.9974596126063493
5091,COVID,SORBS1,1.0,21.553831,0.31792115912798696,0.9974596126063493
5092,COVID,SUMO1P3,1.0,22.464273,0.31792115912798696,0.9974596126063493
5093,COVID,CYB5R2,1.0,21.71159,0.31792115912798696,0.9974596126063493
5094,COVID,C16orf96,1.0,21.515884,0.31792115912798696,0.9974596126063493
5095,COVID,AC234782.2,1.0,21.755035,0.31792115912798696,0.9974596126063493
5096,COVID,AC024901.1,1.0,21.866531,0.31792115912798696,0.9974596126063493
5097,COVID,AC012368.2,1.0,21.769905,0.31792115912798696,0.9974596126063493
5098,COVID,ILDR2,1.0,22.596806,0.31792115912798696,0.9974596126063493
5099,COVID,MAP3K19,1.0,21.515884,0.31792115912798696,0.9974596126063493
5100,COVID,RPL5P33,1.0,21.778574,0.31792115912798696,0.9974596126063493
5101,COVID,SLC4A4,1.0,22.595919,0.31792115912798696,0.9974596126063493
5102,COVID,AL513175.2,1.0,22.327389,0.31792115912798696,0.9974596126063493
5103,COVID,C9orf116,1.0,21.787416,0.31792115912798696,0.9974596126063493
5104,COVID,CFAP52,1.0,21.793163,0.31792115912798696,0.9974596126063493
5105,COVID,HNRNPKP1,1.0,21.805294,0.31792115912798696,0.9974596126063493
5106,COVID,AC017101.1,1.0,21.632545,0.31792115912798696,0.9974596126063493
5107,COVID,IL17C,1.0,22.402988,0.31792115912798696,0.9974596126063493
5108,COVID,AC006538.3,1.0,21.741537,0.31792115912798696,0.9974596126063493
5109,COVID,AC012100.1,1.0,21.866531,0.31792115912798696,0.9974596126063493
5110,COVID,GLB1L2,1.0,21.866531,0.31792115912798696,0.9974596126063493
5111,COVID,GRHL1,1.0,21.893988,0.31792115912798696,0.9974596126063493
5112,COVID,APLN,1.0,22.337465,0.31792115912798696,0.9974596126063493
5113,COVID,RPS26P28,1.0,21.697037,0.31792115912798696,0.9974596126063493
5114,COVID,AC034102.3,1.0,21.786465,0.31792115912798696,0.9974596126063493
5115,COVID,AF131215.6,1.0,21.515884,0.31792115912798696,0.9974596126063493
5116,COVID,ZNF501,1.0,21.632545,0.31792115912798696,0.9974596126063493
5117,COVID,AC055811.1,1.0,22.464273,0.31792115912798696,0.9974596126063493
5118,COVID,FAM124B,1.0,21.82823,0.31792115912798696,0.9974596126063493
5119,COVID,AC130650.2,1.0,21.769905,0.31792115912798696,0.9974596126063493
5120,COVID,AC110769.2,1.0,22.33005,0.31792115912798696,0.9974596126063493
5121,COVID,HSD11B1,1.0,22.389093,0.31792115912798696,0.9974596126063493
5122,COVID,ARMC4,1.0,21.553831,0.31792115912798696,0.9974596126063493
5123,COVID,LAP3P2,1.0,22.33005,0.31792115912798696,0.9974596126063493
5124,COVID,RNF175,1.0,21.515884,0.31792115912798696,0.9974596126063493
5125,COVID,AMDHD1,1.0,22.4543,0.31792115912798696,0.9974596126063493
5126,COVID,AL136234.1,1.0,21.787416,0.31792115912798696,0.9974596126063493
5127,COVID,CHMP1B-AS1,1.0,21.877419,0.31792115912798696,0.9974596126063493
5128,COVID,NRXN2,1.0,22.492018,0.31792115912798696,0.9974596126063493
5129,COVID,AC087190.1,1.0,21.756935,0.31792115912798696,0.9974596126063493
5130,COVID,AL359075.2,1.0,21.716257,0.31792115912798696,0.9974596126063493
5131,COVID,AC007637.1,1.0,21.799585,0.31792115912798696,0.9974596126063493
5132,COVID,LINC00648,1.0,21.851358,0.3179211591279869,0.9974596126063493
5133,COVID,AC019117.3,1.0,21.756935,0.31792115912798696,0.9974596126063493
5134,COVID,AC084361.1,1.0,22.614517,0.31792115912798696,0.9974596126063493
5135,COVID,AC092117.1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5136,COVID,AC004520.1,1.0,21.787416,0.31792115912798696,0.9974596126063493
5137,COVID,AC110602.1,1.0,21.745344,0.31792115912798696,0.9974596126063493
5138,COVID,DHFRP1,1.0,21.716257,0.31792115912798696,0.9974596126063493
5139,COVID,LIMCH1,1.0,22.365854,0.31792115912798696,0.9974596126063493
5140,COVID,RHD,1.0,22.492018,0.31792115912798696,0.9974596126063493
5141,COVID,RNU1-88P,1.0,21.716257,0.31792115912798696,0.9974596126063493
5142,COVID,RNF219-AS1,1.0,22.768436,0.31792115912798696,0.9974596126063493
5143,COVID,RPS29P17,1.0,21.799585,0.31792115912798696,0.9974596126063493
5144,COVID,RPS3AP38,1.0,21.807537,0.31792115912798696,0.9974596126063493
5145,COVID,AC006483.2,1.0,22.34553,0.3179211591279869,0.9974596126063493
5146,COVID,NEU4,1.0,22.473017,0.31792115912798696,0.9974596126063493
5147,COVID,AC091179.1,1.0,22.872744,0.31792115912798696,0.9974596126063493
5148,COVID,LINC01643,1.0,21.898874,0.31792115912798696,0.9974596126063493
5149,COVID,BSN,1.0,21.898874,0.31792115912798696,0.9974596126063493
5150,COVID,TGM3,1.0,21.651167,0.31792115912798696,0.9974596126063493
5151,COVID,AMT,1.0,21.515884,0.31792115912798696,0.9974596126063493
5152,COVID,AC024082.2,1.0,21.515884,0.31792115912798696,0.9974596126063493
5153,COVID,ADIPOR1P1,1.0,21.873598,0.31792115912798696,0.9974596126063493
5154,COVID,AC044781.1,1.0,21.873598,0.31792115912798696,0.9974596126063493
5155,COVID,BFSP2-AS1,1.0,22.317106,0.31792115912798696,0.9974596126063493
5156,COVID,FAM46D,1.0,21.770462,0.31792115912798696,0.9974596126063493
5157,COVID,AC112211.1,1.0,21.697037,0.31792115912798696,0.9974596126063493
5158,COVID,CPA6,1.0,22.614517,0.31792115912798696,0.9974596126063493
5159,COVID,SHROOM2,1.0,21.898874,0.31792115912798696,0.9974596126063493
5160,COVID,BRSK1,1.0,21.805294,0.31792115912798696,0.9974596126063493
5161,COVID,AC090970.3,1.0,21.359922,0.31792115912798696,0.9974596126063493
5162,COVID,AL136987.1,1.0,22.340162,0.31792115912798696,0.9974596126063493
5163,COVID,AC093719.1,1.0,22.739386,0.31792115912798696,0.9974596126063493
5164,COVID,AC087521.3,1.0,22.901697,0.31792115912798696,0.9974596126063493
5165,COVID,SMAGP,1.0,21.511278,0.31792115912798696,0.9974596126063493
5166,COVID,AL357507.1,1.0,21.807537,0.31792115912798696,0.9974596126063493
5167,COVID,ABCB6,1.0,22.317106,0.31792115912798696,0.9974596126063493
5168,COVID,AC000068.2,1.0,22.39846,0.31792115912798696,0.9974596126063493
5169,COVID,UOX,1.0,21.71159,0.31792115912798696,0.9974596126063493
5170,COVID,AC108693.2,1.0,21.716679,0.31792115912798696,0.9974596126063493
5171,COVID,AC008915.1,1.0,21.670712,0.31792115912798696,0.9974596126063493
5172,COVID,TESC-AS1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5173,COVID,AL137784.2,1.0,22.381157,0.31792115912798696,0.9974596126063493
5174,COVID,AC116903.2,1.0,21.697037,0.31792115912798696,0.9974596126063493
5175,COVID,GRIA3,1.0,21.739456,0.31792115912798696,0.9974596126063493
5176,COVID,PSMC1P5,1.0,21.511278,0.31792115912798696,0.9974596126063493
5177,COVID,TRAV4,1.0,21.515884,0.31792115912798696,0.9974596126063493
5178,COVID,CATIP-AS1,1.0,21.68275,0.31792115912798696,0.9974596126063493
5179,COVID,PHOSPHO1,1.0,21.755035,0.31792115912798696,0.9974596126063493
5180,COVID,AC110769.3,1.0,21.851358,0.3179211591279869,0.9974596126063493
5181,COVID,AC111194.2,1.0,21.739456,0.31792115912798696,0.9974596126063493
5182,COVID,AC068790.2,1.0,21.769905,0.31792115912798696,0.9974596126063493
5183,COVID,CSNK2A3,1.0,21.778574,0.31792115912798696,0.9974596126063493
5184,COVID,C4orf45,1.0,21.778574,0.31792115912798696,0.9974596126063493
5185,COVID,AC069281.2,1.0,22.518507,0.31792115912798696,0.9974596126063493
5186,COVID,SLC6A19,1.0,22.768436,0.31792115912798696,0.9974596126063493
5187,COVID,RAB44,1.0,21.82823,0.31792115912798696,0.9974596126063493
5188,COVID,AP001363.2,1.0,21.888311,0.31792115912798696,0.9974596126063493
5189,COVID,NBL1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5190,COVID,NANOS3,1.0,21.739456,0.31792115912798696,0.9974596126063493
5191,COVID,ZNF19,1.0,21.716257,0.31792115912798696,0.9974596126063493
5192,COVID,AC008894.3,1.0,21.716257,0.31792115912798696,0.9974596126063493
5193,COVID,LINC01012,1.0,22.470499,0.31792115912798696,0.9974596126063493
5194,COVID,CPA4,1.0,21.866531,0.31792115912798696,0.9974596126063493
5195,COVID,DNAAF1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5196,COVID,FAM207BP,1.0,22.48583,0.31792115912798696,0.9974596126063493
5197,COVID,AC007364.1,1.0,21.81434,0.31792115912798696,0.9974596126063493
5198,COVID,AC126755.2,1.0,21.756935,0.31792115912798696,0.9974596126063493
5199,COVID,FGFR3,1.0,21.769905,0.31792115912798696,0.9974596126063493
5200,COVID,AC006530.1,1.0,22.48583,0.31792115912798696,0.9974596126063493
5201,COVID,RPL7P44,1.0,21.511278,0.31792115912798696,0.9974596126063493
5202,COVID,RPF2P1,1.0,21.697037,0.31792115912798696,0.9974596126063493
5203,COVID,DPYSL5,1.0,21.82823,0.31792115912798696,0.9974596126063493
5204,COVID,AC087632.1,1.0,22.595919,0.31792115912798696,0.9974596126063493
5205,COVID,PRR25,1.0,22.558697,0.31792115912798696,0.9974596126063493
5206,COVID,AC021074.1,1.0,21.82823,0.31792115912798696,0.9974596126063493
5207,COVID,AC084018.2,1.0,21.804838,0.31792115912798696,0.9974596126063493
5208,COVID,AC004540.1,1.0,21.819902,0.31792115912798696,0.9974596126063493
5209,COVID,SLC44A5,1.0,21.755035,0.31792115912798696,0.9974596126063493
5210,COVID,PRRT3-AS1,1.0,22.33431,0.31792115912798696,0.9974596126063493
5211,COVID,AC004801.6,1.0,21.511278,0.31792115912798696,0.9974596126063493
5212,COVID,AKAIN1,1.0,21.893185,0.3179211591279869,0.9974596126063493
5213,COVID,AC139495.1,1.0,21.898874,0.31792115912798696,0.9974596126063493
5214,COVID,AP003438.1,1.0,22.48583,0.31792115912798696,0.9974596126063493
5215,COVID,SCN8A,1.0,21.898874,0.31792115912798696,0.9974596126063493
5216,COVID,TNFRSF14-AS1,1.0,21.86629,0.31792115912798696,0.9974596126063493
5217,COVID,HPN-AS1,1.0,21.778574,0.31792115912798696,0.9974596126063493
5218,COVID,AL121652.1,1.0,21.888311,0.31792115912798696,0.9974596126063493
5219,COVID,STK32A-AS1,1.0,21.737299,0.31792115912798696,0.9974596126063493
5220,COVID,AL138955.1,1.0,21.697037,0.31792115912798696,0.9974596126063493
5221,COVID,AP000688.1,1.0,21.804838,0.31792115912798696,0.9974596126063493
5222,COVID,LHX8,1.0,22.34553,0.3179211591279869,0.9974596126063493
5223,COVID,EEF1A1P42,1.0,22.343014,0.31792115912798696,0.9974596126063493
5224,COVID,TPRXL,1.0,22.389093,0.31792115912798696,0.9974596126063493
5225,COVID,AC073548.1,1.0,21.745344,0.31792115912798696,0.9974596126063493
5226,COVID,AC008649.2,1.0,21.850218,0.31792115912798696,0.9974596126063493
5227,COVID,HNRNPCP6,1.0,21.511278,0.31792115912798696,0.9974596126063493
5228,COVID,EPOP,1.0,22.375307,0.31792115912798696,0.9974596126063493
5229,COVID,PPL,1.0,21.799585,0.31792115912798696,0.9974596126063493
5230,COVID,LINC01730,1.0,22.368073,0.31792115912798696,0.9974596126063493
5231,COVID,AC008155.1,1.0,21.819902,0.31792115912798696,0.9974596126063493
5232,COVID,AC104117.2,1.0,21.623665,0.31792115912798696,0.9974596126063493
5233,COVID,AL021707.2,1.0,22.340565,0.31792115912798696,0.9974596126063493
5234,COVID,AC010422.2,1.0,21.739456,0.31792115912798696,0.9974596126063493
5235,COVID,AC093635.1,1.0,21.793163,0.31792115912798696,0.9974596126063493
5236,COVID,GUCA1A,1.0,22.404243,0.31792115912798696,0.9974596126063493
5237,COVID,KIAA1644,1.0,21.716257,0.31792115912798696,0.9974596126063493
5238,COVID,AC098591.2,1.0,21.805294,0.31792115912798696,0.9974596126063493
5239,COVID,LINC00269,1.0,21.877419,0.31792115912798696,0.9974596126063493
5240,COVID,RPL12P41,1.0,21.787416,0.31792115912798696,0.9974596126063493
5241,COVID,RPS15P5,1.0,21.898874,0.31792115912798696,0.9974596126063493
5242,COVID,AC100778.2,1.0,21.86629,0.31792115912798696,0.9974596126063493
5243,COVID,AL353616.2,1.0,21.86629,0.31792115912798696,0.9974596126063493
5244,COVID,RPL21P91,1.0,21.787416,0.31792115912798696,0.9974596126063493
5245,COVID,RPL21P16,1.0,22.340162,0.31792115912798696,0.9974596126063493
5246,COVID,STARD8,1.0,22.423645,0.31792115912798696,0.9974596126063493
5247,COVID,AC068790.5,1.0,21.511278,0.31792115912798696,0.9974596126063493
5248,COVID,RPL10P14,1.0,21.745344,0.31792115912798696,0.9974596126063493
5249,COVID,AC079795.1,1.0,21.851358,0.3179211591279869,0.9974596126063493
5250,COVID,LINC01876,1.0,22.596806,0.31792115912798696,0.9974596126063493
5251,COVID,CPNE9,1.0,21.866531,0.31792115912798696,0.9974596126063493
5252,COVID,AC090897.1,1.0,21.756935,0.31792115912798696,0.9974596126063493
5253,COVID,CCIN,1.0,21.632545,0.31792115912798696,0.9974596126063493
5254,COVID,AL157714.2,1.0,21.83949,0.31792115912798696,0.9974596126063493
5255,COVID,ZBTB7C,1.0,21.651167,0.31792115912798696,0.9974596126063493
5256,COVID,AC104809.2,1.0,21.68275,0.31792115912798696,0.9974596126063493
5257,COVID,LKAAEAR1,1.0,21.515884,0.31792115912798696,0.9974596126063493
5258,COVID,PLS3-AS1,1.0,21.793163,0.31792115912798696,0.9974596126063493
5259,COVID,GRTP1,1.0,22.492018,0.31792115912798696,0.9974596126063493
5260,COVID,AC146944.1,1.0,21.756102,0.31792115912798696,0.9974596126063493
5261,COVID,AC002116.2,1.0,22.423645,0.31792115912798696,0.9974596126063493
5262,COVID,RAC3,1.0,22.419746,0.31792115912798696,0.9974596126063493
5263,COVID,GCSAML,1.0,22.492018,0.31792115912798696,0.9974596126063493
5264,COVID,AC004951.1,1.0,22.388786,0.31792115912798696,0.9974596126063493
5265,COVID,RHAG,1.0,22.548496,0.31792115912798696,0.9974596126063493
5266,COVID,AC026124.1,1.0,21.553831,0.31792115912798696,0.9974596126063493
5267,COVID,AL157935.2,1.0,22.766632,0.31792115912798696,0.9974596126063493
5268,COVID,SLC6A4,1.0,21.359922,0.31792115912798696,0.9974596126063493
5269,COVID,AC104135.1,1.0,22.39649,0.31792115912798696,0.9974596126063493
5270,COVID,DOCK9-AS2,1.0,21.515884,0.31792115912798696,0.9974596126063493
5271,COVID,LINC01182,1.0,21.873598,0.31792115912798696,0.9974596126063493
5272,COVID,AC023024.1,1.0,21.511278,0.31792115912798696,0.9974596126063493
5273,COVID,MYZAP,1.0,22.369377,0.31792115912798696,0.9974596126063493
5274,COVID,AC007091.1,1.0,22.380613,0.3179211591279869,0.9974596126063493
5275,COVID,EIF3CL,1.0,21.850218,0.31792115912798696,0.9974596126063493
5276,COVID,AC009303.4,1.0,21.651167,0.31792115912798696,0.9974596126063493
5277,COVID,LINC01704,1.0,21.651167,0.31792115912798696,0.9974596126063493
5278,COVID,AC004551.1,1.0,21.741537,0.31792115912798696,0.9974596126063493
5279,COVID,LRRC37A17P,1.0,21.898874,0.31792115912798696,0.9974596126063493
5280,COVID,AC073365.1,1.0,22.389093,0.31792115912798696,0.9974596126063493
5281,COVID,KCP,1.0,21.623665,0.31792115912798696,0.9974596126063493
5282,COVID,ARHGDIG,1.0,21.755035,0.31792115912798696,0.9974596126063493
5283,COVID,AC067968.1,1.0,21.651167,0.31792115912798696,0.9974596126063493
5284,COVID,AKR7A3,1.0,22.389093,0.31792115912798696,0.9974596126063493
5285,COVID,SARDH,1.0,22.410866,0.31792115912798696,0.9974596126063493
5286,COVID,AC060765.1,1.0,21.82823,0.31792115912798696,0.9974596126063493
5287,COVID,KCNQ2,1.0,21.515884,0.31792115912798696,0.9974596126063493
5288,COVID,HSPA8P5,1.0,21.778574,0.31792115912798696,0.9974596126063493
5289,COVID,NALCN,1.0,21.755035,0.31792115912798696,0.9974596126063493
5290,COVID,NCOA4P3,1.0,21.756102,0.31792115912798696,0.9974596126063493
5291,COVID,AL355796.1,1.0,21.778574,0.31792115912798696,0.9974596126063493
5292,COVID,AC010615.4,1.0,22.343014,0.31792115912798696,0.9974596126063493
5293,COVID,AC099066.1,1.0,21.737299,0.31792115912798696,0.9974596126063493
5294,COVID,HUNK,1.0,21.898874,0.31792115912798696,0.9974596126063493
5295,COVID,HES1,1.0,22.51592,0.31792115912798696,0.9974596126063493
5296,COVID,TINCR,1.0,21.716257,0.31792115912798696,0.9974596126063493
5297,COVID,SV2C,1.0,21.888311,0.31792115912798696,0.9974596126063493
5298,COVID,TRGV4,1.0,21.737299,0.31792115912798696,0.9974596126063493
5299,COVID,AC009237.14,1.0,21.359922,0.31792115912798696,0.9974596126063493
5300,COVID,GRPR,1.0,21.898874,0.31792115912798696,0.9974596126063493
5301,COVID,AL031055.1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5302,COVID,LINC01197,1.0,22.614517,0.31792115912798696,0.9974596126063493
5303,COVID,FAM72B,1.0,21.553831,0.31792115912798696,0.9974596126063493
5304,COVID,AC010326.2,1.0,22.31968,0.31792115912798696,0.9974596126063493
5305,COVID,AC093484.4,1.0,21.697037,0.31792115912798696,0.9974596126063493
5306,COVID,CDCA2,1.0,22.38263,0.31792115912798696,0.9974596126063493
5307,COVID,UNC80,1.0,22.423645,0.31792115912798696,0.9974596126063493
5308,COVID,ANGPTL1,1.0,21.737299,0.31792115912798696,0.9974596126063493
5309,COVID,AC118553.2,1.0,21.866531,0.31792115912798696,0.9974596126063493
5310,COVID,INTS4P2,1.0,21.804838,0.31792115912798696,0.9974596126063493
5311,COVID,KIFC1,1.0,22.518507,0.31792115912798696,0.9974596126063493
5312,COVID,FCRLB,1.0,21.71159,0.31792115912798696,0.9974596126063493
5313,COVID,CADPS2,1.0,22.595919,0.31792115912798696,0.9974596126063493
5314,COVID,AL390334.1,1.0,21.745344,0.31792115912798696,0.9974596126063493
5315,COVID,AC118344.2,1.0,22.433847,0.31792115912798696,0.9974596126063493
5316,COVID,AL603882.1,1.0,21.651167,0.31792115912798696,0.9974596126063493
5317,COVID,AC136632.2,1.0,21.799585,0.31792115912798696,0.9974596126063493
5318,COVID,PTCHD1,1.0,21.651167,0.31792115912798696,0.9974596126063493
5319,COVID,AL031985.3,1.0,22.518507,0.31792115912798696,0.9974596126063493
5320,COVID,AP000437.1,1.0,21.739456,0.31792115912798696,0.9974596126063493
5321,COVID,AL357078.2,1.0,21.739456,0.31792115912798696,0.9974596126063493
5322,COVID,AC026748.1,1.0,21.820448,0.3179211591279869,0.9974596126063493
5323,COVID,RPL17P50,1.0,22.380613,0.3179211591279869,0.9974596126063493
5324,COVID,ADAM32,1.0,22.548496,0.31792115912798696,0.9974596126063493
5325,COVID,AC016152.1,1.0,21.804838,0.31792115912798696,0.9974596126063493
5326,COVID,LINC02273,1.0,21.82823,0.31792115912798696,0.9974596126063493
5327,COVID,AC011471.4,1.0,22.373316,0.31792115912798696,0.9974596126063493
5328,COVID,NPM1P24,1.0,21.877419,0.31792115912798696,0.9974596126063493
5329,COVID,SMKR1,1.0,21.71159,0.31792115912798696,0.9974596126063493
5330,COVID,AC020978.10,1.0,21.716257,0.31792115912798696,0.9974596126063493
5331,COVID,MYL6P5,1.0,21.850218,0.31792115912798696,0.9974596126063493
5332,COVID,LINC01908,1.0,21.851358,0.3179211591279869,0.9974596126063493
5333,COVID,AC073210.1,1.0,21.793163,0.31792115912798696,0.9974596126063493
5334,COVID,ANKRD18B,1.0,21.745344,0.31792115912798696,0.9974596126063493
5335,COVID,REEP2,1.0,22.548496,0.31792115912798696,0.9974596126063493
5336,COVID,RBFOX3,1.0,21.68275,0.31792115912798696,0.9974596126063493
5337,COVID,TERF1P4,1.0,21.888311,0.31792115912798696,0.9974596126063493
5338,COVID,TEX12,1.0,22.317106,0.31792115912798696,0.9974596126063493
5339,COVID,LOXL3,1.0,22.419746,0.31792115912798696,0.9974596126063493
5340,COVID,LINC02520,1.0,21.71159,0.31792115912798696,0.9974596126063493
5341,COVID,PCP2,1.0,22.388786,0.31792115912798696,0.9974596126063493
5342,COVID,SEMA6A,1.0,21.898874,0.31792115912798696,0.9974596126063493
5343,COVID,SYNGR3,1.0,22.368073,0.31792115912798696,0.9974596126063493
5344,COVID,AC137936.2,1.0,21.651167,0.31792115912798696,0.9974596126063493
5345,COVID,AC010880.1,1.0,21.745344,0.31792115912798696,0.9974596126063493
5346,COVID,GRIA4,1.0,21.851358,0.3179211591279869,0.9974596126063493
5347,COVID,TBX6,1.0,21.511278,0.31792115912798696,0.9974596126063493
5348,COVID,RPS10P5,1.0,21.787416,0.31792115912798696,0.9974596126063493
5349,COVID,C1QTNF12,1.0,22.388786,0.31792115912798696,0.9974596126063493
5350,COVID,AL035634.1,1.0,21.697037,0.31792115912798696,0.9974596126063493
5351,COVID,SH2D4A,1.0,21.82823,0.31792115912798696,0.9974596126063493
5352,COVID,LINC01111,1.0,21.716679,0.31792115912798696,0.9974596126063493
5353,COVID,SCG5,1.0,22.429455,0.31792115912798696,0.9974596126063493
5354,COVID,CSN1S1,1.0,21.68275,0.31792115912798696,0.9974596126063493
5355,COVID,AL096829.1,1.0,21.741537,0.31792115912798696,0.9974596126063493
5356,COVID,AL049597.2,1.0,21.819902,0.31792115912798696,0.9974596126063493
5357,COVID,ADAMTSL5,1.0,21.515884,0.31792115912798696,0.9974596126063493
5358,COVID,GPT2,1.0,21.756935,0.31792115912798696,0.9974596126063493
5359,COVID,MYBPH,1.0,21.553831,0.31792115912798696,0.9974596126063493
5360,COVID,AC006372.3,1.0,21.741537,0.31792115912798696,0.9974596126063493
5361,COVID,SH2D3A,1.0,21.737299,0.31792115912798696,0.9974596126063493
5362,COVID,ANKRD34C-AS1,1.0,21.778574,0.31792115912798696,0.9974596126063493
5363,COVID,ZSCAN1,1.0,21.651167,0.31792115912798696,0.9974596126063493
5364,COVID,AL358473.2,1.0,21.778574,0.31792115912798696,0.9974596126063493
5365,COVID,STON1,1.0,22.768436,0.31792115912798696,0.9974596126063493
5366,COVID,DOK6,1.0,22.340162,0.31792115912798696,0.9974596126063493
5367,COVID,AF201337.1,1.0,22.492018,0.31792115912798696,0.9974596126063493
5368,COVID,MATN2,1.0,21.82823,0.31792115912798696,0.9974596126063493
5369,COVID,AC104123.1,1.0,21.778574,0.31792115912798696,0.9974596126063493
5370,COVID,GALNT15,1.0,21.359922,0.31792115912798696,0.9974596126063493
5371,COVID,AP002075.1,1.0,21.805294,0.31792115912798696,0.9974596126063493
5372,COVID,AC015977.1,1.0,21.805294,0.31792115912798696,0.9974596126063493
5373,COVID,AC011498.6,1.0,21.866531,0.31792115912798696,0.9974596126063493
5374,COVID,AC090246.1,1.0,21.866531,0.31792115912798696,0.9974596126063493
5375,COVID,GPR34,1.0,21.82823,0.31792115912798696,0.9974596126063493
5376,COVID,TRBV2,1.0,21.553831,0.31792115912798696,0.9974596126063493
5377,COVID,FAM222A,1.0,21.651167,0.31792115912798696,0.9974596126063493
5378,COVID,PARP1P1,1.0,21.877419,0.31792115912798696,0.9974596126063493
5379,COVID,AC023906.5,1.0,22.389093,0.31792115912798696,0.9974596126063493
5380,COVID,ST13P18,1.0,22.548496,0.31792115912798696,0.9974596126063493
5381,COVID,Z82188.2,1.0,21.769905,0.31792115912798696,0.9974596126063493
5382,COVID,AC009093.10,1.0,21.745344,0.31792115912798696,0.9974596126063493
